Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.53038399724699,-5.33723235534522,-5.68290862336532,52.9030608610798,54.0926654662611,51.9821895853261,-22.4624629442869,-21.8696900466879,-24.2391079411868,0,2.975695359,"Calibration nominale et référence de performance",1
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.9796095139285,-19.679329337296,-19.8120030423451,10.0235029909628,10.3760852948582,10.2187987896174,-34.3068105359807,-34.0805469009739,-34.7312281872315,0,3.118397671,"Static MP-DPD baseline",1
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.1548669603125,-19.0741808938236,-19.0672370476445,11.0219047094029,11.1247678078343,11.1336649462646,-34.4388339929845,-34.5729023592943,-34.6928769440249,0,3.162780572,"Static GMP-DPD baseline",1
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.1224981295551,-20.8307251277457,-21.8347220838718,8.78769739456325,9.08790426968517,8.09587689674996,-33.1143102960809,-32.4799433181133,-33.2102249570961,0,358.296107924,"Offline NN-DPD with fixed weights",1
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.1224981338999,-20.8434608244176,-21.8498766544438,8.7876973901675,9.07458888278802,8.0817640568715,-33.1143102854119,-32.4741275217902,-33.1697387890717,2,362.107576084,"Online NN-DPD adaptation",1
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.95886570391009,-2.92475776100683,-1.50570072574215,56.5010755124018,71.4105062538079,84.0843098107161,-20.5319395645356,-16.2449464245908,-14.6807119110491,0,3.167507933,"Dérive thermique graduelle du PA",1
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.2323570625077,-17.3360174686969,-15.4941613429867,10.9240114550564,13.5893638406219,16.7993288994127,-34.1540894050209,-31.028810685333,-27.2610651824323,0,3.21121524,"Static MP-DPD baseline",1
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-18.5112460952386,-17.2797067614727,-15.367723693553,11.8696440452191,13.6777500135602,17.0456597547808,-34.2589534288552,-33.1073467029056,-27.2259175949075,0,3.23703678,"Static GMP-DPD baseline",1
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.6613341363265,-19.4913784701696,-18.1092758780771,9.26687474992609,10.6030565213353,12.4318627300196,-32.7813351325588,-29.9131309035216,-29.2097529561766,0,343.642939287,"Offline NN-DPD with fixed weights",1
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.6613341418281,-19.4957705835842,-17.5066127618304,9.26687474405652,10.5976963272228,13.3250657886946,-32.7813351237062,-29.8827565751055,-28.5771663780367,3,348.630519035,"Online NN-DPD adaptation",1
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.53038399724699,-1.33521393968372,-0.68834790291487,52.9030608610798,85.7510216545982,92.3809884697508,-22.4624629442869,-12.7983816683879,-13.5174316301008,0,2.921115196,"Rupture brutale de puissance ou changement d IBO",1
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.9796095139285,-12.1809345522611,-14.452609783133,10.0235029909628,24.6010289684534,18.9395436680743,-34.3068105359807,-26.7371655653527,-26.0843878731386,0,2.959309817,"Static MP-DPD baseline",1
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.1548669603125,-12.4392013405675,-14.3838163160337,11.0219047094029,23.8803085002282,19.0901431138232,-34.4388339929845,-30.2032143677736,-26.0692040157893,0,2.9704435,"Static GMP-DPD baseline",1
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.1224981295551,-12.730632913316,-16.685484020675,8.78769739456325,23.0923618604875,14.6462282828207,-33.1143102960809,-25.4031834183079,-27.7825403037908,0,343.321625694,"Offline NN-DPD with fixed weights",1
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.1224981338999,-12.7522236612906,-17.000578321421,8.7876973901675,23.0350318424433,14.1244349858264,-33.1143102854119,-25.6381309141767,-28.0321791355379,7,353.979054834,"Online NN-DPD adaptation",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.38869489761952,-5.18064897264433,-5.54041996890187,53.7731224107209,55.0766543939902,52.841970169152,-22.9727322202619,-21.3080089889961,-24.7173752917538,0,2.921972777,"Variation des effets mémoire du PA",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.3136567616585,-15.833258941006,-16.2357818934728,15.2868203541686,16.156119356658,15.4244932684754,-34.9519502773957,-33.3786945273007,-35.3532296867356,0,2.961864009,"Static MP-DPD baseline",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-15.8997476868125,-15.6249547269872,-15.8600036549966,16.0329196344738,16.5482572528314,16.1064495742352,-35.1063418291873,-33.8195836667361,-35.3204684818253,0,2.973345744,"Static GMP-DPD baseline",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.8975217819655,-16.0974138954365,-17.1499132836878,14.2930170212053,15.6721761821113,13.8836717074067,-33.8121060206915,-31.7126459742389,-33.8296025411566,0,344.975525043,"Offline NN-DPD with fixed weights",1
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.8975217843333,-16.0974138957491,-17.1499132822008,14.293017017309,15.6721761815474,13.8836717097835,-33.8121060082025,-31.712645907563,-33.8296025402835,0,345.83269704,"Online NN-DPD adaptation",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.05464781702717,-3.234985675281,-1.9721754501283,55.881442611574,68.9049966969299,79.6876881442929,-20.6347225522567,-16.5420334434894,-15.1413360845899,0,3.073864264,"Vieillissement lent du PA",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.6187469402943,-18.1540542752681,-16.6990327016687,10.4487094543276,12.3679376229058,14.6234001791403,-34.1018168803789,-31.2408198636294,-27.9190679077127,0,3.113271825,"Static MP-DPD baseline",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-18.865701775309,-18.0898831664905,-16.5498758075521,11.3950152631062,12.4596499657697,14.8766864488738,-34.2120012204819,-33.1327397746269,-27.871956193773,0,3.125072285,"Static GMP-DPD baseline",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.8602794840342,-19.9548338410222,-19.0715531013663,9.05703457800693,10.0521348940328,11.1281339573827,-32.7467923252617,-30.080688433072,-29.5978405584824,0,356.901562926,"Offline NN-DPD with fixed weights",1
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.8602794884513,-19.9599681281976,-18.4092214007775,9.05703457340108,10.0461947659909,12.0098872427627,-32.7467923161406,-30.0468954756884,-28.9021133588842,2,360.454625344,"Online NN-DPD adaptation",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.66647229511136,-4.6182905090825,-4.5246968389669,58.4354489825663,58.7604989107114,59.3970885823342,-20.9508151287658,-20.0442986435469,-23.8052866827783,0,3.219099558,"Variation de charge, désadaptation ou effet VSWR",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2126232881985,-11.2493150279025,-11.1103599983244,27.5022886308558,27.3863559544757,27.8280003458949,-33.9262331139973,-33.7951209590312,-33.4382779392274,0,3.25228829,"Static MP-DPD baseline",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.1067094850117,-11.1677140048161,-11.0147859268518,27.8396983803373,27.6448539430783,28.1358929970802,-34.0683732145459,-34.2759215342301,-33.3558593695717,0,3.26366984,"Static GMP-DPD baseline",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3209111793445,-11.3676096925505,-11.3969560509162,27.161543200735,27.0159046837423,26.9247821110797,-32.6243633783458,-31.9184603178313,-33.1417422425647,0,355.95588641,"Offline NN-DPD with fixed weights",1
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.3209111776181,-11.3844989842874,-11.3125067727711,27.1615432061336,26.9634246045071,27.1878372404726,-32.6243633686369,-31.9176616519485,-33.135316295986,2,358.609071718,"Online NN-DPD adaptation",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.1236963584785,-2.63823866788402,-0.886007534747412,55.4389737210407,73.8053878151202,90.3024686980973,-20.9286846974402,-17.0585771768048,-12.7623586526609,0,3.319728092,"Dérive combinée thermique + puissance + mémoire + charge",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.955766394508,-13.4375199017319,-12.1604279182253,20.0544926891403,21.2874678425381,24.6591784856399,-33.7960338588758,-29.9931002988746,-25.5539018593766,0,3.359701456,"Static MP-DPD baseline",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.7778531240826,-13.5385116841917,-12.1729000150621,20.4695051532743,21.0413895033116,24.6237957012351,-33.9595414602018,-33.1714613154379,-25.5408469596205,0,3.371112648,"Static GMP-DPD baseline",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.9073398976472,-14.5486065702822,-12.7686250910538,20.1666148997712,18.7313755611764,22.9915761927588,-32.5953499660646,-30.2634136778849,-27.1070989401001,0,359.643752883,"Offline NN-DPD with fixed weights",1
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.9073398964763,-14.5486065705076,-12.7686250893332,20.16661490249,18.7313755606903,22.9915761973132,-32.5953499540626,-30.2634136454764,-27.107098939983,2,363.141564349,"Online NN-DPD adaptation",1
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,14.908018064,"Stress test 5G NR avec variation de bande, modulation et numérologie",1
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,14.952531645,"Static MP-DPD baseline",1
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,14.968386984,"Static GMP-DPD baseline",1
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.6664888822761,-13.3816535777281,-10.3570137671481,20.7336401104851,21.4248268678432,30.349344236884,-29.9015151635885,-25.8714020121992,-20.9851485779916,0,427.799941413,"Offline NN-DPD with fixed weights",1
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.6664888827704,-13.3816535777281,-10.3570137671481,20.7336401093051,21.4248268678432,30.349344236884,-29.9015151635856,-25.8714020121992,-20.9851485779916,7,439.138949062,"Online NN-DPD adaptation",1
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.1236963584785,-2.63823866788402,-0.886007534747412,55.4389737210407,73.8053878151202,90.3024686980973,-20.9286846974402,-17.0585771768048,-12.7623586526609,0,3.20127402,"Optimisation de la politique d adaptation par RL ou heuristique",1
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.955766394508,-13.4375199017319,-12.1604279182253,20.0544926891403,21.2874678425381,24.6591784856399,-33.7960338588758,-29.9931002988746,-25.5539018593766,0,3.235302303,"Static MP-DPD baseline",1
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.7778531240826,-13.5385116841917,-12.1729000150621,20.4695051532743,21.0413895033116,24.6237957012351,-33.9595414602018,-33.1714613154379,-25.5408469596205,0,3.253007058,"Static GMP-DPD baseline",1
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.9073398976472,-14.5486065702822,-12.7686250910538,20.1666148997712,18.7313755611764,22.9915761927588,-32.5953499660646,-30.2634136778849,-27.1070989401001,0,350.923772481,"Offline NN-DPD with fixed weights",1
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.6392967404024,-14.6495409541473,-12.863652227385,20.7986507812947,18.5149674249458,22.741410029543,-32.6215206433169,-30.6441297842019,-27.5069494806351,5,357.843418093,"Online NN-DPD adaptation",1
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.58486295949081,-5.34204158009163,-5.07630562338759,52.5722848107077,54.06272359606,55.7422787612992,-24.1723551622976,-23.2866010512266,-21.893596599845,0,2.722145056,"Calibration nominale et référence de performance",2
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.0436071760307,-19.9685519782914,-19.7221868748568,9.94992119780206,10.0362714954305,10.325014167733,-35.5053941491711,-35.1574787675364,-34.6989446986679,0,2.754445666,"Static MP-DPD baseline",2
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.8803173178945,-19.883699587094,-19.738026303648,10.1387434562187,10.1347962170301,10.3062028187871,-35.408396093693,-35.0623429016984,-35.1351356771823,0,2.765873088,"Static GMP-DPD baseline",2
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.8745554829887,-21.4106468352875,-21.4837698695119,8.05883429331661,8.50095384512075,8.42968811121082,-33.0550148167807,-32.7745192292242,-32.4644739930258,0,273.995328072,"Offline NN-DPD with fixed weights",2
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.8745554832406,-21.4070754304334,-21.4497403743229,8.05883429308292,8.50444992803551,8.46277864106766,-33.0550147941513,-32.7743967000315,-32.4432518354186,2,276.649684258,"Online NN-DPD adaptation",2
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.00109281029303,-2.83568218283147,-0.746569552716076,56.2270578985059,72.1466035923871,91.7638280334744,-22.2138423429774,-17.569208465612,-13.2987196564273,0,3.088922589,"Dérive thermique graduelle du PA",2
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.2292940938533,-17.9112556382952,-15.7364111254366,10.9278643482384,12.7185387670755,16.3372683898864,-35.3088669009251,-34.4199674079412,-27.2368394431573,0,3.121456618,"Static MP-DPD baseline",2
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.1307423187285,-17.986548342982,-16.2633223352349,11.0525600729223,12.608765939397,15.3756641176656,-35.2359252371889,-34.4773596945433,-30.1401387538553,0,3.132501671,"Static GMP-DPD baseline",2
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.2415225070399,-19.7485338524544,-17.6453759864005,8.66809923576381,10.2937426727754,13.1138798608177,-32.8066480305608,-30.9199386845579,-28.7784903714059,0,270.288721877,"Offline NN-DPD with fixed weights",2
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.2415225067742,-19.7539770393199,-17.5764580174543,8.66809923602896,10.2872939134067,13.218345496712,-32.8066480108694,-30.8826888952978,-28.6997655121905,6,278.755132751,"Online NN-DPD adaptation",2
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.58486295949081,-1.25629645132286,-0.329738181958263,52.5722848107077,86.5336808316835,96.2749032599167,-24.1723551622976,-13.8038556356513,-12.7034045690364,0,3.00467053,"Rupture brutale de puissance ou changement d IBO",2
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.0436071760307,-12.5865848088971,-14.560418118979,9.94992119780206,23.4785222950067,18.705920921481,-35.5053941491711,-31.0494690697929,-25.3518564788125,0,3.043126886,"Static MP-DPD baseline",2
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.8803173178945,-12.6937265097696,-15.2111806637648,10.1387434562187,23.1906902124723,17.3556533328226,-35.408396093693,-31.7322042198533,-28.5211416341069,0,3.055521624,"Static GMP-DPD baseline",2
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.8745554829887,-12.8547163469521,-16.1197120665844,8.05883429331661,22.7648180046467,15.6319946115566,-33.0550148167807,-26.6452333439968,-27.4641479082553,0,291.242630753,"Offline NN-DPD with fixed weights",2
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.8745554832406,-12.854716346986,-16.1197120649276,8.05883429308292,22.7648180045578,15.6319946145383,-33.0550147941513,-26.6452333508341,-27.46414790626,6,301.781988755,"Online NN-DPD adaptation",2
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.43169455117931,-5.16766849944728,-4.99127538489004,53.5075754367131,55.1590242527698,56.2906457456046,-24.6573047219455,-22.7935330075724,-22.2273266661502,0,3.295096194,"Variation des effets mémoire du PA",2
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.2802285769455,-15.9703999768703,-16.1504485891209,15.3457659851379,15.9030345019079,15.5767758535643,-36.2278281397582,-34.36908686485,-35.3397095453737,0,3.330474067,"Static MP-DPD baseline",2
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.1581977919966,-15.9781437682557,-16.113338033503,15.5628850752981,15.8888626776355,15.6434701682643,-36.1429723875374,-34.271023443375,-35.8062536105437,0,3.34346984,"Static GMP-DPD baseline",2
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-17.1280780953092,-16.3365806517178,-17.0184929967015,13.91861734478,15.2465284121141,14.0953333147572,-33.7047855087553,-32.0212007142334,-33.1095990832697,0,308.643073105,"Offline NN-DPD with fixed weights",2
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-17.1280780938119,-16.3365806516755,-17.0184929963805,13.9186173471793,15.2465284121884,14.095333315278,-33.7047854830501,-32.0212007518683,-33.1095990781638,0,309.64834502,"Online NN-DPD adaptation",2
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.09993209702127,-3.15164967328386,-1.06742507005845,55.5908603135258,69.569281223893,88.4359298450652,-22.3203094865508,-17.8774340021406,-13.5068997545746,0,3.571339163,"Vieillissement lent du PA",2
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.6381457646577,-18.7819241104797,-16.9314551482185,10.4253996366488,11.5054549025875,14.2372870921025,-35.2612619571351,-34.3836007345719,-27.9034566505882,0,3.60375926,"Static MP-DPD baseline",2
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.5238861024021,-18.8452428053043,-17.4854380081656,10.563447905116,11.4218870127422,13.3575897097337,-35.1847760568259,-34.4021622020848,-30.6409677817466,0,3.615186467,"Static GMP-DPD baseline",2
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.4719871361091,-20.1859730731525,-18.4961133275562,8.44113105731937,9.78816645728523,11.8903416517812,-32.7615862931844,-31.0135605777114,-29.1409252976023,0,300.810385079,"Offline NN-DPD with fixed weights",2
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.4719871362289,-20.1898454560706,-18.3801097202377,8.44113105720293,9.78380362489142,12.0502071844287,-32.7615862730778,-30.9728179657794,-29.0258352476047,5,309.123219817,"Online NN-DPD adaptation",2
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.7343030879412,-4.37373011166591,-3.70953012509543,57.9808857494912,60.4384745613073,65.2414333276123,-22.7999395059196,-21.3337511099745,-20.2050272809801,0,3.257892968,"Variation de charge, désadaptation ou effet VSWR",2
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2152609414934,-11.3067328211697,-11.2131043294168,27.4939382497223,27.2059163839094,27.5007655435679,-35.3528554528172,-34.8835251143465,-34.9750346707259,0,3.291907911,"Static MP-DPD baseline",2
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.1957885870984,-11.2975491043795,-11.212727943195,27.5556443372475,27.2346968052404,27.5019572618539,-35.2337453532565,-34.7677364650934,-34.9119704053543,0,3.303123174,"Static GMP-DPD baseline",2
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3917364963808,-11.4636373572015,-11.3482226642717,26.9409667056804,26.7188727820752,27.0762719095306,-32.8065593042101,-32.5669939730297,-32.2828502106235,0,297.889267661,"Offline NN-DPD with fixed weights",2
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.3917364958791,-11.4636373571449,-11.6228705809765,26.9409667072365,26.7188727822493,26.2335141434043,-32.8065592826178,-32.5669940047984,-32.2946540107725,1,300.319823016,"Online NN-DPD adaptation",2
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.14322410005211,-2.25622167947505,-0.427419968297664,55.3144750280621,77.1238881339156,95.1982580290361,-22.5366760140617,-18.3208345563135,-12.0827503251281,0,4.388947726,"Dérive combinée thermique + puissance + mémoire + charge",2
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9202144254509,-13.781037502031,-12.2411542826033,20.1367453838567,20.4620020998703,24.4310586263911,-35.135700518089,-34.9275551103493,-24.4044583128703,0,4.432517226,"Static MP-DPD baseline",2
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8691215790023,-13.8405502931393,-12.5864602619866,20.2555444474738,20.3222825536377,23.4788589557867,-35.0594106734572,-35.1964323420839,-27.6089225594263,0,4.454079173,"Static GMP-DPD baseline",2
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-14.0019876456036,-14.5169297428109,-12.5706371243549,19.9480577904678,18.7998122840703,23.52166951729,-32.5397641423363,-31.1858185540991,-26.718015551661,0,324.515189858,"Offline NN-DPD with fixed weights",2
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-14.0019876449989,-14.5169297430171,-12.5706371250514,19.9480577918565,18.799812283624,23.5216695154037,-32.5397641157348,-31.1858185755657,-26.7180155494658,6,334.819302372,"Online NN-DPD adaptation",2
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,5.306268918,"Stress test 5G NR avec variation de bande, modulation et numérologie",2
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,5.348290616,"Static MP-DPD baseline",2
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,5.364360669,"Static GMP-DPD baseline",2
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.7690839275661,-13.6851776802579,-11.0703528038995,20.4901814181855,20.6890770014907,27.9564717153807,-30.6095630128953,-26.9437012203457,-22.8632852128299,0,440.431750102,"Offline NN-DPD with fixed weights",2
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.7690839271156,-13.6851776802579,-11.0703528038995,20.4901814192481,20.6890770014907,27.9564717153807,-30.6095630129005,-26.9437012203457,-22.8632852128299,7,452.752127557,"Online NN-DPD adaptation",2
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.14322410005211,-2.25622167947505,-0.427419968297664,55.3144750280621,77.1238881339156,95.1982580290361,-22.5366760140617,-18.3208345563135,-12.0827503251281,0,3.515472867,"Optimisation de la politique d adaptation par RL ou heuristique",2
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9202144254509,-13.781037502031,-12.2411542826033,20.1367453838567,20.4620020998703,24.4310586263911,-35.135700518089,-34.9275551103493,-24.4044583128703,0,3.558881893,"Static MP-DPD baseline",2
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8691215790023,-13.8405502931393,-12.5864602619866,20.2555444474738,20.3222825536377,23.4788589557867,-35.0594106734572,-35.1964323420839,-27.6089225594263,0,3.572362919,"Static GMP-DPD baseline",2
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-14.0019876456036,-14.5169297428109,-12.5706371243549,19.9480577904678,18.7998122840703,23.52166951729,-32.5397641423363,-31.1858185540991,-26.718015551661,0,300.382363129,"Offline NN-DPD with fixed weights",2
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.8017450170753,-14.5646721513499,-12.629211381807,20.4132779558238,18.6967616858691,23.3635821761899,-32.5000621370882,-31.3348094269755,-26.9799173909396,6,307.761871859,"Online NN-DPD adaptation",2
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.27895799162922,-4.67302648517241,-5.38821339527824,54.4567978373831,58.3913714510223,53.7761034066913,-21.9385116532594,-21.1918108433124,-21.6882857525675,0,3.00233333,"Calibration nominale et référence de performance",3
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.3334838239527,-20.1536546941159,-20.0024934168847,9.62333952977951,9.82465401706371,9.99712975971819,-35.680738669038,-34.9180814110359,-34.7861543588495,0,3.039769155,"Static MP-DPD baseline",3
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.4963430024016,-20.3495034087342,-20.0898191922996,9.4445843547522,9.60560734170289,9.89712465762517,-35.4186995008658,-34.6139619916757,-34.4435944708512,0,3.052643559,"Static GMP-DPD baseline",3
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.0630835876605,-20.9449847927782,-20.8975358404981,8.84801439691443,8.96913911933052,9.0182694677927,-32.4947011284771,-32.3537667488885,-32.2640548816334,0,418.969514437,"Offline NN-DPD with fixed weights",3
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.0630835662202,-20.9449848224738,-20.8975358241798,8.84801441875489,8.96913908866654,9.01826948473543,-32.4947011215931,-32.3537668884594,-32.2640548863482,0,419.960905275,"Online NN-DPD adaptation",3
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.56630448711001,-1.9273705354327,-0.974634548004435,59.1132416249658,80.0998076589536,89.3857467301858,-19.9855898117512,-15.850494217521,-13.1051735038829,0,3.680086744,"Dérive thermique graduelle du PA",3
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.515763018296,-18.0342999960906,-15.6917849461164,10.5733315112618,12.539638026892,16.421421655782,-35.4112418021,-33.7088071786296,-29.3648690768409,0,3.719553001,"Static MP-DPD baseline",3
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.699048014071,-18.2821615964364,-15.5629746045105,10.3525562595906,12.1868627527725,16.6667633815891,-35.1809481880447,-33.6035576311458,-28.5589793633921,0,3.732498718,"Static GMP-DPD baseline",3
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.5966366201358,-19.6622930385962,-17.271210255821,9.33615748692185,10.396456674823,13.6911360849106,-32.3751860002764,-31.301408817501,-27.2873830692363,0,411.774644525,"Offline NN-DPD with fixed weights",3
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.5966365991921,-19.6622930609482,-17.2712102489227,9.33615750943344,10.3964566480691,13.691136095784,-32.3751859932297,-31.3014089247541,-27.287383070797,2,415.631084339,"Online NN-DPD adaptation",3
