Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8092697917103,-14.5775472714369,-12.4193712411377,20.3956011482683,18.6690679506457,23.9348901130752,-31.8605818498083,-32.0897342912661,-25.136708572333,0,400.729190606,"Offline NN-DPD with fixed weights",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.7484947721525,-14.6052584753601,-12.4706106849369,20.5388092447453,18.6096016218454,23.7941100415645,-31.7630523944443,-32.0492607345224,-25.285922927296,3,405.217808562,"Online NN-DPD adaptation",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.57810903846749,-4.89244144080353,-5.43324895734684,52.6131795441698,56.934816853409,53.4980007049354,-22.4417423891336,-21.2712816509765,-22.150775993017,0,3.346067411,"Calibration nominale et référence de performance",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.4691473254189,-20.2917731501525,-20.5127546620702,9.47420186084202,9.66966308590502,9.42675601842394,-35.050391649424,-35.3235354775188,-34.7283393771541,0,3.384734959,"Static MP-DPD baseline",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.7414594633196,-20.5679803941168,-20.8040240841892,9.18178304844965,9.36700992281252,9.115884118851,-34.7442711405376,-35.0071036661995,-34.3887565388889,0,3.39636667,"Static GMP-DPD baseline",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.555773015288,-20.9716097124726,-21.3403241166256,8.36009763068326,8.94168804745127,8.57005865198002,-32.550013791382,-32.2958885820689,-32.1842347228119,0,345.756814379,"Offline NN-DPD with fixed weights",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.4554334822564,-20.9285701854355,-21.1900217708654,8.45723358716896,8.9861050380304,8.71964715736598,-32.3058930453724,-32.0724417492791,-31.9171022908545,4,351.066074979,"Online NN-DPD adaptation",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.93541935149827,-2.25175404225013,-1.08116332869624,56.6537983507803,77.1635674525255,88.2961634651955,-20.531666045241,-15.8665995473229,-13.2093527911937,0,3.667913491,"Dérive thermique graduelle du PA",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.5935448143776,-18.1466860292245,-16.8084766690104,10.479070430334,12.37843380407,14.4402983598113,-34.6910741679296,-33.9152699089225,-31.6696669692349,0,3.704150863,"Static MP-DPD baseline",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.8649180589619,-18.4155070232434,-17.1733583613666,10.1567344306786,12.001199323341,13.8462472330032,-34.4045229880086,-33.6686918995279,-31.7086388363262,0,3.715307972,"Static GMP-DPD baseline",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.011405621762,-19.745807245637,-17.9396623804673,8.90081386098789,10.2969745115235,12.6770114029792,-32.2938760223719,-31.1536749626113,-28.2306407830253,0,340.994062759,"Offline NN-DPD with fixed weights",7
